1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GarageYrBlt,GrLivArea,LotArea,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
1097,0.0,3.0,0,1097,672,1995.0,1097,10859,0.0,64,5,5,1097,1994,1995,145000
983,767.0,4.0,660,323,423,1989.0,1750,12508,0.0,0,7,6,983,1940,1985,160000
483,504.0,2.0,0,483,288,1972.0,987,1680,297.0,0,5,6,483,1972,1972,94500
981,0.0,3.0,282,664,576,1979.0,981,10530,0.0,312,5,6,981,1971,1971,143250
1700,0.0,4.0,1018,380,447,1959.0,1700,10552,0.0,38,5,5,1398,1959,1959,165500
816,0.0,2.0,708,108,308,1957.0,816,7100,0.0,0,7,5,816,1957,1957,129900
944,896.0,3.0,666,278,622,2001.0,1840,12420,0.0,45,5,7,944,2001,2001,230000
1291,1230.0,5.0,837,105,576,1973.0,2521,3964,0.0,20,4,6,942,1973,1973,151400
1002,0.0,3.0,828,174,902,1973.0,1002,8750,76.0,0,6,5,1002,1970,1970,148500
841,0.0,2.0,0,721,294,1950.0,841,8400,0.0,0,4,4,721,1950,1950,82000
996,0.0,2.0,747,189,564,1992.0,996,9069,0.0,0,6,6,936,1992,1992,147000
1713,0.0,3.0,1088,625,856,2004.0,1713,9591,262.0,26,5,8,1713,2004,2005,274900
1412,0.0,3.0,1005,387,576,1988.0,1412,11457,0.0,0,5,6,1392,1988,1988,175000
1236,0.0,2.0,600,312,923,1957.0,1236,7407,0.0,158,7,6,912,1957,1996,149700
1040,0.0,3.0,633,431,648,1963.0,1040,25286,0.0,0,5,4,1064,1963,1963,132250
1616,0.0,2.0,1180,415,608,1995.0,1616,5389,0.0,152,5,8,1595,1995,1996,236500
1414,0.0,3.0,528,245,601,1990.0,1414,11029,0.0,51,8,6,1184,1958,2002,176500
975,975.0,3.0,649,326,576,1997.0,1950,7399,1600.0,10,5,7,975,1997,1998,239000
1086,0.0,3.0,320,404,490,1989.0,1086,10200,104.0,0,7,5,1086,1954,2003,144900
1072,504.0,3.0,1309,15,528,1923.0,1576,21384,0.0,312,6,5,1324,1923,2004,223500
768,0.0,2.0,619,149,624,1987.0,768,7244,0.0,0,7,5,768,1970,1970,129500
1381,0.0,3.0,982,179,676,1972.0,1381,9360,0.0,0,7,6,1161,1972,2006,197500
1284,885.0,3.0,0,1284,647,2002.0,2169,9375,149.0,87,5,8,1284,2002,2002,228500
720,0.0,2.0,0,0,287,1955.0,720,6627,0.0,0,6,3,0,1949,1950,72500
1584,1208.0,3.0,493,1017,520,1920.0,2792,10440,0.0,547,7,6,1510,1920,1950,256000
936,0.0,2.0,0,936,576,1974.0,936,6000,0.0,32,4,4,936,1953,1953,93000
1181,0.0,3.0,920,38,588,1974.0,1181,10012,0.0,0,5,4,1138,1972,1972,137500
1689,0.0,3.0,0,1689,954,2007.0,1689,9849,0.0,56,6,7,1689,2007,2007,248328
948,0.0,3.0,732,216,280,1956.0,948,8190,0.0,36,6,4,948,1954,1954,119000
756,756.0,2.0,420,336,440,2000.0,1512,2117,513.0,32,5,6,756,2000,2000,168500
894,0.0,3.0,492,402,450,1968.0,894,8724,0.0,0,5,5,894,1968,1968,129000
932,920.0,3.0,822,78,644,2009.0,1852,8640,0.0,108,5,7,900,2009,2009,252678
845,0.0,3.0,0,0,290,1957.0,845,11500,0.0,0,3,4,0,1957,1957,84000
774,0.0,3.0,544,0,0,1979.0,774,4270,0.0,0,6,3,544,1931,2006,79000
2053,1185.0,4.0,816,1217,666,1996.0,3238,14720,579.0,86,5,8,2033,1995,1996,410000
1232,0.0,2.0,724,508,632,2007.0,1232,7314,82.0,0,5,7,1232,2007,2007,194500
1164,0.0,3.0,0,1164,528,1969.0,1164,9600,168.0,0,5,7,1164,1969,1969,140000
912,336.0,2.0,324,588,160,1957.0,1248,9439,0.0,0,5,5,912,1930,1950,87000
1687,0.0,3.0,353,60,572,1966.0,1687,57200,0.0,0,5,5,747,1948,1950,160000
860,1100.0,4.0,625,235,440,2002.0,1960,7851,0.0,48,5,6,860,2002,2002,216500
546,0.0,3.0,273,0,286,1970.0,1092,2217,0.0,0,4,4,546,1970,1970,88000
894,0.0,3.0,552,342,400,1999.0,894,9450,0.0,0,5,4,894,1954,1954,110000
1479,0.0,3.0,1013,440,558,2003.0,1479,10665,167.0,29,5,7,1453,2003,2003,226000
1060,0.0,3.0,188,204,270,1968.0,1060,8246,0.0,90,8,5,1060,1968,2001,154000
1436,0.0,3.0,946,490,484,2004.0,1436,8450,266.0,98,5,7,1436,2004,2004,210000
1044,0.0,2.0,0,540,504,1952.0,1044,8712,0.0,0,5,5,540,1952,1952,55993
880,888.0,2.0,390,490,320,1914.0,1768,10800,0.0,341,7,7,880,1914,1970,163000
816,0.0,2.0,538,278,432,2002.0,816,5890,0.0,0,8,6,816,1930,2007,120500
774,656.0,3.0,250,134,400,2000.0,1430,7750,0.0,0,5,7,384,2000,2000,180000
1867,0.0,2.0,379,470,303,1955.0,1867,10708,0.0,0,5,5,1617,1955,1993,190000
1500,0.0,3.0,1070,286,648,2006.0,1500,4045,45.0,20,5,7,1356,2006,2006,246578
1100,0.0,3.0,419,375,312,1960.0,1100,12493,0.0,0,5,4,1100,1960,1960,141000
816,0.0,3.0,546,270,264,1982.0,816,8314,0.0,0,7,5,816,1982,1982,124500
1328,0.0,2.0,967,383,308,1959.0,1328,16905,0.0,104,6,5,1350,1959,1959,170000
1728,568.0,3.0,1338,384,842,2008.0,2296,13478,420.0,274,5,10,1722,2008,2008,451950
864,0.0,2.0,167,697,572,1957.0,864,8172,0.0,0,7,5,864,1955,1990,115000
1266,0.0,3.0,0,1257,453,2005.0,1266,7500,0.0,144,5,7,1257,2005,2005,176000
858,0.0,3.0,614,244,0,1979.0,858,8125,0.0,0,4,4,858,1971,1971,88000
832,878.0,3.0,426,406,506,1993.0,1710,9291,120.0,70,5,6,832,1993,1993,187000
772,351.0,3.0,0,732,264,1979.0,1123,6060,0.0,0,5,4,732,1939,1950,100000
953,694.0,3.0,0,953,460,1999.0,1647,7917,0.0,40,5,6,953,1999,2000,175000
874,0.0,3.0,510,354,288,1968.0,874,9858,0.0,0,6,5,864,1968,1968,130000
1788,0.0,3.0,0,1753,522,2001.0,1788,11838,0.0,151,5,8,1753,2001,2001,236500
1839,0.0,3.0,1186,291,416,1957.0,1839,14442,106.0,87,7,6,1477,1957,2004,257500
1088,780.0,4.0,381,399,484,1976.0,1868,10304,44.0,96,7,5,780,1976,1976,197500
1712,0.0,4.0,528,1098,588,2005.0,1712,8393,122.0,54,5,5,1626,1959,2005,145000
561,668.0,2.0,285,276,462,1980.0,1229,1300,0.0,0,6,6,561,1980,1980,124000
1600,0.0,3.0,0,1566,890,2007.0,1600,14230,640.0,56,5,8,1566,2007,2007,256300
916,684.0,3.0,0,916,460,1997.0,1600,8773,0.0,38,5,6,916,1997,1997,169000
896,448.0,3.0,0,896,240,1936.0,1344,6240,0.0,114,4,5,896,1936,1950,115000
1126,0.0,3.0,767,266,540,1977.0,1126,15611,0.0,0,6,5,1126,1977,1977,175000
923,0.0,3.0,658,218,264,1984.0,923,6951,0.0,0,5,5,876,1984,1985,119500
616,0.0,2.0,616,0,205,1921.0,616,6000,0.0,0,7,5,616,1921,1950,89000
1800,0.0,6.0,0,1800,0,1979.0,1800,8000,0.0,0,4,5,1800,1961,1961,141000
1505,0.0,2.0,1024,481,505,1953.0,1505,12160,90.0,0,4,6,1505,1953,1953,149500
1647,0.0,3.0,1283,0,621,1977.0,1647,12984,459.0,0,6,5,1430,1977,1977,217500
1132,0.0,2.0,1024,108,451,2005.0,1132,7024,0.0,64,5,4,1132,2005,2005,176000
928,836.0,3.0,821,107,470,1997.0,1764,15426,0.0,99,5,6,928,1997,1997,231500
1088,441.0,4.0,0,0,240,1945.0,1529,8405,0.0,0,3,4,0,1945,1950,98000
1699,748.0,4.0,0,804,336,1969.0,2447,9638,0.0,0,7,6,804,1919,1990,169000
1504,0.0,1.0,16,1330,457,2005.0,1504,3182,16.0,0,5,7,1346,2005,2006,181000
1163,0.0,3.0,256,906,220,1955.0,1163,5820,0.0,98,8,3,1162,1955,2005,126175
769,756.0,3.0,436,320,440,2000.0,1525,2117,456.0,0,5,6,756,2000,2000,177000
935,0.0,3.0,560,0,288,1965.0,935,13526,114.0,0,6,5,935,1965,1965,137000
813,0.0,2.0,0,813,270,1932.0,813,5684,0.0,113,8,6,813,1930,2005,110000
1112,896.0,3.0,603,293,230,1948.0,2008,7800,0.0,0,8,5,896,1948,2002,225000
1532,797.0,4.0,1085,390,514,1990.0,2329,11839,99.0,121,5,7,1475,1990,1990,262280
910,648.0,4.0,420,490,282,1950.0,1558,13710,0.0,0,5,5,910,1950,1950,152000
832,832.0,4.0,194,638,528,1976.0,1664,10140,0.0,28,5,7,832,1976,1976,162900
2110,0.0,3.0,1065,1045,522,1968.0,2110,11160,0.0,0,5,7,2110,1968,1968,244000
905,881.0,3.0,648,176,684,1997.0,1786,9337,0.0,162,5,6,824,1997,1997,204750
925,550.0,4.0,548,36,336,1977.0,1475,2665,0.0,26,6,5,757,1977,1977,127000
811,576.0,3.0,0,811,256,1954.0,1387,6000,0.0,0,4,5,811,1954,1954,93000
976,732.0,3.0,0,976,380,2004.0,1708,3363,117.0,40,5,7,976,2004,2004,130000
1085,649.0,3.0,600,312,440,1962.0,1734,9786,0.0,0,7,6,912,1962,1981,159000
1766,648.0,3.0,664,290,520,1970.0,2414,10800,0.0,0,4,5,954,1900,1970,160000
933,975.0,4.0,642,273,493,1994.0,1908,8750,0.0,133,5,7,915,1994,1995,210000
1283,0.0,3.0,504,319,506,1980.0,1283,7763,0.0,0,7,5,931,1962,1980,140000
1212,0.0,3.0,0,1212,573,2001.0,1212,9100,0.0,0,5,7,1212,2001,2001,178000
952,596.0,3.0,0,952,672,1978.0,1548,7264,0.0,0,7,7,952,1925,2007,205000
980,0.0,3.0,400,100,384,1967.0,980,9750,0.0,0,5,5,980,1967,1967,135500
1811,0.0,2.0,296,230,470,1956.0,1811,14115,0.0,0,7,6,1073,1956,2004,230000
1056,0.0,3.0,1056,0,384,1966.0,1056,8900,0.0,42,4,4,1056,1966,1966,107000
1234,0.0,3.0,0,1234,484,2007.0,1234,11049,0.0,30,5,8,1234,2007,2007,179900
630,672.0,3.0,0,630,440,1970.0,1302,2016,304.0,0,5,5,630,1970,1970,106000
1035,371.0,3.0,0,319,0,1979.0,1406,7920,0.0,144,7,6,319,1920,1950,89500
858,0.0,2.0,685,173,576,1983.0,858,7252,0.0,0,5,5,858,1982,1982,134900
1182,1142.0,4.0,998,177,736,2005.0,2324,11924,286.0,21,5,9,1175,2005,2006,345000
910,0.0,3.0,0,105,414,1953.0,910,8892,0.0,0,7,5,105,1953,1996,116000
798,813.0,4.0,674,0,442,1964.0,1611,9760,360.0,128,6,6,780,1964,1964,167900
684,876.0,3.0,0,684,400,2005.0,1560,11911,0.0,38,5,6,684,2005,2005,174000
2020,0.0,4.0,0,0,630,1977.0,2020,8400,320.0,0,5,5,0,1977,1977,144000
1338,0.0,2.0,616,722,582,2001.0,1338,4920,0.0,0,5,8,1338,2001,2001,213500
1188,0.0,3.0,593,595,312,1962.0,1188,26142,189.0,39,7,5,1188,1962,1962,157900
1459,0.0,3.0,0,1459,527,2002.0,1459,8749,100.0,39,5,7,1459,2002,2002,192000
1306,954.0,3.0,1201,105,533,1996.0,2260,14000,0.0,44,5,7,1306,1996,1997,328000
1430,0.0,3.0,0,1413,605,2001.0,1430,16285,0.0,33,5,7,1413,2001,2002,187100
996,0.0,3.0,290,706,0,1979.0,996,13907,0.0,0,6,5,996,1940,1969,108000
1092,0.0,3.0,787,305,504,1964.0,1092,8250,260.0,0,7,6,1092,1964,1964,145000
625,625.0,2.0,0,625,625,2006.0,1250,4017,0.0,54,5,7,625,2006,2007,171900
864,864.0,3.0,0,864,572,2004.0,1728,9313,0.0,56,5,7,864,2004,2004,190000
924,0.0,3.0,0,924,280,1981.0,924,7990,0.0,0,6,5,924,1975,1975,110000
1199,0.0,2.0,300,899,530,1993.0,1199,7892,0.0,63,5,6,1199,1993,1993,153900
948,0.0,3.0,0,948,300,1968.0,948,8978,0.0,0,5,5,948,1968,1968,108000
925,0.0,3.0,338,121,429,1965.0,925,9100,0.0,0,6,5,925,1965,1965,117500
835,0.0,2.0,108,350,366,1920.0,835,10625,0.0,0,5,5,458,1920,1950,83000
1580,886.0,4.0,0,1580,610,2004.0,2466,11143,0.0,214,5,8,1580,2004,2005,340000
1216,941.0,4.0,445,479,487,1966.0,2157,14200,309.0,66,6,7,924,1966,1966,226000
1060,0.0,3.0,840,200,572,1976.0,1060,4224,0.0,110,7,5,1040,1976,1976,129900
2633,0.0,2.0,1282,1351,804,2001.0,2633,11400,705.0,140,5,10,2633,2001,2002,466500
1048,0.0,2.0,0,993,280,1922.0,1048,6380,0.0,0,6,5,993,1922,1950,113000
953,711.0,3.0,0,953,460,2000.0,1664,8121,0.0,40,5,6,953,2000,2000,172400
784,0.0,2.0,0,784,360,1950.0,784,9000,0.0,0,3,6,784,1928,1950,76000
1279,0.0,3.0,641,276,473,1980.0,1279,10125,0.0,83,6,6,1196,1977,1977,171500
1229,0.0,3.0,1059,75,284,1956.0,1229,17140,0.0,0,6,4,1134,1956,1956,135000
1268,0.0,2.0,540,728,244,1954.0,1268,7800,200.0,98,6,5,1268,1954,1954,132000
1428,0.0,3.0,0,1428,480,2007.0,1428,11639,0.0,120,5,7,1428,2007,2008,182000
1125,0.0,3.0,631,410,352,1977.0,1125,7200,255.0,0,6,6,1041,1976,1976,125000
1008,0.0,2.0,486,522,275,1954.0,1008,11425,0.0,0,6,5,1008,1954,1954,137000
1630,0.0,3.0,0,1622,860,2008.0,1630,10226,270.0,42,5,8,1622,2008,2008,295493
864,864.0,3.0,503,361,673,2003.0,1728,8791,0.0,56,5,6,864,2003,2003,207500
1211,0.0,3.0,250,210,322,1968.0,1211,8250,0.0,63,5,5,952,1968,1968,134000
1040,0.0,3.0,369,671,286,1959.0,1040,7560,0.0,0,5,5,1040,1959,1959,133700
1707,0.0,2.0,0,1686,511,1981.0,1707,16669,653.0,64,6,8,1686,1981,1981,228000
955,0.0,3.0,0,935,462,1998.0,1632,9084,0.0,28,5,7,935,1998,1998,176500
1392,0.0,3.0,1302,90,528,1957.0,1392,11341,180.0,0,6,5,1392,1957,1996,121500
1319,0.0,3.0,428,0,270,1953.0,1319,10634,0.0,0,6,5,608,1953,1953,123000
742,742.0,3.0,0,742,390,2005.0,1484,12589,0.0,24,5,6,742,2005,2005,174000
971,0.0,3.0,523,448,300,1969.0,971,9920,0.0,0,6,5,971,1969,1969,128500
1062,0.0,3.0,539,490,539,1976.0,1062,11333,0.0,0,5,6,1029,1976,1976,146800
980,0.0,4.0,945,0,0,1979.0,980,9400,250.0,0,5,6,945,1975,1975,127500
1405,0.0,2.0,0,1405,478,2003.0,1405,3136,163.0,36,5,7,1405,2003,2003,171750
959,712.0,3.0,786,173,472,2000.0,1671,10852,0.0,38,5,6,959,2000,2000,173000
1074,0.0,3.0,788,268,495,1975.0,1074,10140,0.0,88,6,5,1056,1975,1975,153500
1547,720.0,2.0,0,0,672,1979.0,2320,14762,0.0,144,6,5,0,1948,1950,169000
918,0.0,2.0,0,918,264,1979.0,918,7892,0.0,0,5,6,918,1979,1979,99500
1437,0.0,3.0,1157,280,528,1976.0,1437,10768,0.0,21,8,5,1437,1976,2004,218000
1069,0.0,2.0,360,709,440,1977.0,1069,4043,0.0,55,5,6,1069,1977,1977,127500
829,727.0,4.0,298,429,441,1968.0,1556,11700,0.0,0,6,6,727,1968,1968,154000
824,1070.0,4.0,624,193,510,2002.0,1894,11316,44.0,40,5,7,817,2002,2003,214900
1973,0.0,3.0,0,1935,895,2006.0,1973,14226,375.0,45,5,8,1935,2006,2006,395000
1898,1080.0,5.0,0,710,564,1961.0,2978,11275,300.0,0,7,7,710,1967,2007,242000
848,0.0,1.0,662,186,420,2004.0,848,4438,205.0,0,5,6,848,2004,2004,149000
804,670.0,3.0,0,384,400,1995.0,1474,8530,22.0,72,5,7,384,1995,1996,168500
1056,0.0,3.0,480,108,260,1954.0,1056,9250,0.0,0,7,5,1056,1954,2005,139400
902,0.0,2.0,301,239,484,1983.0,902,8885,0.0,0,5,5,864,1983,1983,131000
1032,0.0,3.0,605,427,564,1978.0,1032,10395,233.0,0,6,6,1032,1978,1978,148000
1077,0.0,2.0,0,961,338,1920.0,1077,8967,0.0,0,2,5,961,1920,1950,67000
1235,0.0,2.0,600,635,480,1961.0,1235,8500,203.0,0,3,5,1235,1961,1961,98600
1442,0.0,3.0,738,172,719,1990.0,1442,10357,0.0,244,5,7,910,1990,1991,179900
483,504.0,2.0,387,96,264,1971.0,987,1680,232.0,0,5,6,483,1971,1971,85400
1004,0.0,2.0,975,0,504,1977.0,1004,10530,90.0,0,5,6,975,1977,1977,135000
1006,0.0,3.0,288,718,0,1979.0,1006,9000,0.0,24,3,5,1006,1959,1959,80000
936,780.0,6.0,210,570,0,1979.0,1716,5687,0.0,184,6,5,780,1912,2000,135900
860,0.0,3.0,0,860,565,2004.0,1720,11645,0.0,70,5,7,860,2004,2004,196500
960,0.0,2.0,250,710,308,1997.0,960,6000,0.0,0,4,4,960,1920,1950,108500
1604,0.0,3.0,1334,270,660,2006.0,1604,8814,180.0,110,5,7,1604,2006,2006,220000
2217,0.0,4.0,351,1043,621,1970.0,2217,15865,0.0,207,6,8,2217,1970,1970,268000
1844,0.0,3.0,1110,734,540,1969.0,1844,16381,312.0,73,5,6,1844,1969,1969,223000
799,772.0,3.0,0,799,380,1993.0,1571,7837,0.0,40,7,6,799,1993,1994,178000
1479,0.0,3.0,0,1468,577,1999.0,1479,9382,125.0,25,5,7,1468,1999,2000,191000
1619,167.0,3.0,1249,103,529,1965.0,1786,164660,0.0,0,6,5,1499,1965,1965,228950
1632,0.0,3.0,620,0,338,1958.0,1632,9600,183.0,0,6,6,1240,1958,1988,139000
866,902.0,3.0,20,846,578,2007.0,1768,10769,0.0,105,5,8,866,2007,2007,212000
1096,0.0,3.0,75,230,299,1969.0,1096,15870,0.0,32,5,5,1096,1969,1969,138800
1236,857.0,3.0,0,791,542,1986.0,2093,20544,123.0,63,6,7,791,1986,1991,215000
660,688.0,3.0,512,148,453,1966.0,1348,7590,266.0,108,5,6,660,1966,1966,155000
728,728.0,3.0,648,80,410,2005.0,1456,8199,0.0,18,5,7,728,2005,2005,189000
1600,0.0,2.0,1277,207,319,1957.0,1600,16321,0.0,258,6,5,1484,1957,1997,207500
1700,0.0,3.0,340,1342,544,2003.0,1700,9135,120.0,23,5,6,1682,2003,2003,200000
808,785.0,3.0,0,808,389,1993.0,1593,9636,0.0,40,5,6,808,1992,1993,178000
1363,0.0,2.0,650,178,288,1951.0,1363,14559,70.0,42,7,5,1008,1951,2000,164900
855,586.0,3.0,311,544,440,1978.0,1441,2289,0.0,0,6,6,855,1978,1978,148500
1710,0.0,2.0,1400,310,866,2007.0,1710,13891,436.0,102,5,8,1710,2007,2008,372402
1222,888.0,3.0,695,253,463,1994.0,2110,8880,0.0,130,5,7,948,1994,2002,205000
725,754.0,3.0,533,192,475,1976.0,1479,13517,289.0,44,8,6,725,1976,2005,130500
767,0.0,1.0,584,0,367,1998.0,767,4058,182.0,40,5,7,723,1998,1998,133000
664,0.0,3.0,554,100,426,2006.0,1496,17104,0.0,24,5,7,654,2006,2006,179665
1567,0.0,1.0,1154,366,648,2006.0,1567,3982,0.0,0,5,8,1520,2006,2006,264561
1148,0.0,2.0,210,219,308,1952.0,1148,6420,0.0,0,7,5,980,1952,1952,123500
1120,850.0,3.0,0,1085,753,2006.0,1970,11065,788.0,74,5,8,1085,2006,2006,281000
1453,1357.0,4.0,482,971,750,1990.0,2810,9572,336.0,0,5,8,1453,1990,1990,302000
1470,0.0,4.0,986,484,696,1998.0,2630,9200,473.0,66,5,8,1470,1998,1998,315000
1105,1169.0,5.0,443,662,480,1960.0,2274,11600,361.0,0,5,5,1105,1960,1960,154300
1261,0.0,3.0,662,599,433,1958.0,1261,9120,0.0,0,6,6,1261,1958,1958,163000
1486,0.0,3.0,637,849,480,1968.0,1486,9937,0.0,0,7,5,1486,1964,1999,167000
773,0.0,2.0,570,203,240,1953.0,773,7677,0.0,0,5,5,773,1953,1953,110000
1537,0.0,3.0,0,1319,462,1962.0,1537,8400,237.0,36,9,6,1319,1962,2005,174000
866,913.0,3.0,0,866,546,1998.0,1779,10400,0.0,36,5,7,866,1998,1998,197900
1225,0.0,3.0,569,381,0,1979.0,1225,9320,0.0,0,5,4,950,1959,1959,128950
848,0.0,1.0,659,189,420,2003.0,848,4435,170.0,0,5,6,848,2003,2003,131500
780,596.0,3.0,0,780,198,1937.0,1376,8600,0.0,0,6,6,780,1937,1950,119500
742,729.0,3.0,381,348,440,1999.0,1471,3230,894.0,24,5,6,729,1999,1999,172500
869,0.0,2.0,0,440,0,1979.0,869,5900,0.0,0,7,4,440,1923,1958,85500
729,729.0,2.0,419,310,440,1999.0,1458,3230,1129.0,32,5,6,729,1999,1999,176000
894,0.0,3.0,762,102,440,1974.0,894,13350,0.0,0,5,5,864,1974,1974,142500
885,833.0,3.0,0,832,427,1998.0,1718,10141,40.0,94,5,7,832,1998,1998,185000
1701,0.0,3.0,1390,0,611,1975.0,1701,16647,0.0,0,5,5,1390,1975,1981,171000
864,0.0,3.0,600,264,576,1980.0,864,12735,0.0,0,5,4,864,1972,1972,111250
1094,761.0,3.0,0,528,512,1976.0,1855,9600,360.0,100,7,6,528,1976,1994,187000
1651,0.0,3.0,1398,0,616,1986.0,1651,12416,132.0,0,5,6,1606,1986,1986,184000
612,612.0,3.0,0,612,528,2009.0,1224,3951,76.0,234,5,6,612,2009,2009,164500
928,0.0,3.0,308,620,288,1957.0,928,6000,0.0,0,6,5,928,1957,1957,112500
372,720.0,3.0,0,0,0,1979.0,1092,5600,0.0,0,5,4,0,1930,1950,55000
832,809.0,3.0,16,712,546,1925.0,1641,9600,0.0,0,7,7,728,1925,1990,178000
708,708.0,3.0,404,304,776,1968.0,1416,11700,420.0,169,6,6,708,1968,1968,179900
1058,846.0,3.0,546,512,736,2003.0,1904,10927,280.0,60,5,8,1058,2005,2005,275000
936,0.0,2.0,248,448,308,1956.0,936,5868,0.0,0,7,5,936,1956,2000,129000
716,840.0,3.0,81,23,452,1980.0,1556,1950,0.0,0,6,6,716,1980,1980,151000
864,0.0,2.0,120,744,400,1951.0,864,19138,0.0,0,5,4,864,1951,1951,141000
1654,0.0,3.0,986,668,900,2002.0,1654,8125,295.0,136,5,7,1654,2002,2002,230000
1416,0.0,3.0,0,816,576,2007.0,1416,25339,0.0,0,7,5,816,1918,2007,112000
1268,1097.0,3.0,1163,89,856,1999.0,2365,9430,673.0,128,5,8,1252,1999,1999,337000
1067,0.0,2.0,442,625,436,1996.0,1067,9600,0.0,0,7,4,1067,1950,1995,128000
1318,584.0,4.0,0,0,539,1978.0,1902,8930,0.0,0,5,6,0,1978,1978,112000
1557,0.0,2.0,0,1374,420,2003.0,1557,3196,18.0,20,5,7,1374,2003,2004,234000
1195,644.0,4.0,0,1195,486,1998.0,1839,16770,30.0,81,5,7,1195,1998,1998,221000
